case_id,volume_stratum,feature,stored_value,current_value,absolute_difference,signed_difference_current_minus_stored,relative_difference,target_volume_mm3,manifest_realized_volume_mm3,stored_seg_path,current_seg_path,pattern_class
132_0_0,large,voxel_volume_mm3,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,mask_voxel_count,7663.0,7674.0,11.0,11.0,0.0014354691374135456,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,volume_mm3,7663.0,7674.0,11.0,11.0,0.0014354691374135456,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,connected_component_count,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,largest_component_voxel_count,7663.0,7674.0,11.0,11.0,0.0014354691374135456,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,largest_component_fraction,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,component_volume_fraction_largest,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,component_volume_fraction_second_largest,0.0,0.0,0.0,0.0,,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,equivalent_sphere_diameter_mm,24.46057908571164,24.47227762531871,0.011698539607071012,0.011698539607071012,0.00047826094247721947,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,max_diameter_bbox_mm,52.0,28.0,24.0,-24.0,-0.46153846153846156,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/bbox-related
132_0_0,large,bbox_volume_mm3,43524.0,18928.0,24596.0,-24596.0,-0.5651135005973715,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/bbox-related
132_0_0,large,bbox_fill_fraction,0.1760637809024905,0.4054311073541842,0.2293673264516937,0.2293673264516937,1.302751339747295,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/bbox-related
132_0_0,large,principal_axis_length_major_mm,51.21319179233042,33.2645323626799,17.94865942965052,-17.94865942965052,-0.3504694552612999,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,principal_axis_length_minor1_mm,30.779418939899685,21.174260390370797,9.605158549528888,-9.605158549528888,-0.31206432351059166,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,principal_axis_length_minor2_mm,26.440942482017505,20.879809403710787,5.561133078306717,-5.561133078306717,-0.21032280078854398,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,flatness,0.8843216118713315,0.9980990678412076,0.1137774559698761,0.1137774559698761,0.12866072076324045,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,aspect_ratio_major_to_minor2,2.747797159877312,1.5399791584248717,1.2078180014524404,-1.2078180014524404,-0.4395586468640098,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,elongation_legacy_major_to_minor2,2.747797159877312,1.5399791584248717,1.2078180014524404,-1.2078180014524404,-0.4395586468640098,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,elongation,2.429936413518172,1.5370517625187516,0.8928846509994202,-0.8928846509994202,-0.3674518584240076,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,secondary_axis_ratio,0.4115334024531756,0.650596176644897,0.2390627741917214,0.2390627741917214,0.5809073401251361,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,systematic/PCA-related
132_0_0,large,surface_area_mm2,3157.7509765625,2248.80419921875,908.94677734375,-908.94677734375,-0.28784625009702997,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_0_0,large,sphericity,0.5952583050559386,0.8366561559054335,0.24139785084949494,0.24139785084949494,0.4055346205153911,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_0_0,large,compactness,536.21132627026,193.11292455169553,343.09840171856445,-343.09840171856445,-0.6398566850593469,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_0_0,large,surface_to_volume_ratio,0.4120776427720866,0.2930419858247003,0.11903565694738627,-0.11903565694738627,-0.28886705948573616,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_0_0,large,roughness_index,1.67994296174671,1.1952341388294634,0.4847088229172467,-0.4847088229172467,-0.28852695237537934,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_0_0,large,voxel_spacing_mm_x,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,voxel_spacing_mm_y,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,voxel_spacing_mm_z,1.0,1.0,0.0,0.0,0.0,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,constant
132_0_0,large,bounding_box_size_vox_x,31.0,26.0,5.0,-5.0,-0.16129032258064516,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,bounding_box_size_vox_y,52.0,28.0,24.0,-24.0,-0.46153846153846156,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,bounding_box_size_vox_z,27.0,26.0,1.0,-1.0,-0.037037037037037035,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,bounding_box_size_mm_x,31.0,26.0,5.0,-5.0,-0.16129032258064516,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,bounding_box_size_mm_y,52.0,28.0,24.0,-24.0,-0.46153846153846156,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_0_0,large,bounding_box_size_mm_z,27.0,26.0,1.0,-1.0,-0.037037037037037035,7679.75,7674.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_0_0_synthetic_lollipop.nii.gz,case-specific
132_1_148,large,voxel_volume_mm3,1.0,1.0,0.0,0.0,0.0,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
132_1_148,large,mask_voxel_count,10268.0,10057.0,211.0,-211.0,-0.020549279314374756,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,case-specific
132_1_148,large,volume_mm3,10268.0,10057.0,211.0,-211.0,-0.020549279314374756,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,case-specific
132_1_148,large,connected_component_count,1.0,1.0,0.0,0.0,0.0,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
132_1_148,large,largest_component_voxel_count,10268.0,10057.0,211.0,-211.0,-0.020549279314374756,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,case-specific
132_1_148,large,largest_component_fraction,1.0,1.0,0.0,0.0,0.0,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
132_1_148,large,component_volume_fraction_largest,1.0,1.0,0.0,0.0,0.0,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
132_1_148,large,component_volume_fraction_second_largest,0.0,0.0,0.0,0.0,,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
132_1_148,large,equivalent_sphere_diameter_mm,26.966779200425552,26.780783335687033,0.18599586473851915,-0.18599586473851915,-0.0068972220729861585,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,case-specific
132_1_148,large,max_diameter_bbox_mm,55.0,34.0,21.0,-21.0,-0.38181818181818183,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/bbox-related
132_1_148,large,bbox_volume_mm3,67650.0,22032.0,45618.0,-45618.0,-0.6743237250554324,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/bbox-related
132_1_148,large,bbox_fill_fraction,0.1517812269031781,0.4564724037763253,0.3046911768731472,0.3046911768731472,2.0074365129984817,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/bbox-related
132_1_148,large,principal_axis_length_major_mm,56.77149426754251,35.766927524881865,21.004566742660643,-21.004566742660643,-0.3699843911748049,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,principal_axis_length_minor1_mm,33.20394648316875,22.992914307434766,10.211032175733983,-10.211032175733983,-0.3075246546644691,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,principal_axis_length_minor2_mm,29.283905571830445,22.94281450522748,6.341091066602964,-6.341091066602964,-0.21653843443282902,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,flatness,0.8991113993424806,0.9972268086833808,0.09811540934090013,0.09811540934090013,0.10912486418551899,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,aspect_ratio_major_to_minor2,2.7234290917880095,1.501008546938896,1.2224205448491134,-1.2224205448491134,-0.4488534504294948,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,elongation_legacy_major_to_minor2,2.7234290917880095,1.501008546938896,1.2224205448491134,-1.2224205448491134,-0.4488534504294948,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,elongation,2.4486661417275384,1.496845963070354,0.9518201786571845,-0.9518201786571845,-0.38870965806129604,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,secondary_axis_ratio,0.4083856034757348,0.6680714146088782,0.2596858111331434,0.2596858111331434,0.6358838532087804,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,systematic/PCA-related
132_1_148,large,surface_area_mm2,3871.0908203125,2681.9404296875,1189.150390625,-1189.150390625,-0.30718741714486664,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_1_148,large,sphericity,0.5901666588999775,0.8401315557855383,0.24996489688556078,0.24996489688556078,0.4235496755297477,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_1_148,large,compactness,550.2098506436117,190.72625506244523,359.48359558116647,-359.48359558116647,-0.6533572511663651,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_1_148,large,surface_to_volume_ratio,0.3770053389474581,0.2666740011621258,0.11033133778533227,-0.11033133778533227,-0.29265192395778983,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_1_148,large,roughness_index,1.6944366221296172,1.190289774397275,0.5041468477323423,-0.5041468477323423,-0.2975306607211522,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,feature-specific/surface-related
132_1_148,large,voxel_spacing_mm_x,1.0,1.0,0.0,0.0,0.0,10363.5,10057.0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/132_1_148_synthetic_lollipop.nii.gz,constant
